CNIC,FirstName,LastName,PhoneNumber,Email,Address,DateRegistered,EmploymentStatus,MonthlyIncome,CreditScore,LoanTypeName,RequestedAmount,ApplicationDate,ApprovedAmount,InterestRate,LoanDurationMonths,CollateralAssetType,CollateralEstimatedValue,LoanStartDate,LoanEndDate,InstallmentNumber,DueDate,ScheduledInstallmentAmount,PaymentDate,PaymentAmount,PaymentMethod,IsRescheduled,LatePaymentFine,ReasonForDefault
36107-8790550-8,Tariq,Jalil,0303-4635359,tariq.jalil8362@gmail.com,"House 406, Phase 4, Quetta",2021-11-26,Salaried,209603,636,Education,1031544,2021-12-11,1031544,8.0,60,Bonds,1526082.03,2021-12-22,2026-11-26,4,2022-04-21,18567.79,2022-04-24,18567.79,Cash,No,5000,None
35200-8240263-7,Tariq,Farooq,0327-2058285,tariq.farooq6485@gmail.com,"House 803, Phase 3, Islamabad",2021-06-24,Self-Employed,71197,733,Personal,1671493,2021-07-04,1671493,15.0,24,Real Estate,2278311.74,2021-07-18,2023-07-08,1,2021-08-17,80092.37,2021-08-24,80092.37,Cheque,No,5000,None
35200-8240263-7,Tariq,Farooq,0327-2058285,tariq.farooq6485@gmail.com,"House 803, Phase 3, Islamabad",2021-06-24,Self-Employed,71197,733,Personal,1671493,2021-07-04,1671493,15.0,24,Real Estate,2278311.74,2021-07-18,2023-07-08,2,2021-09-16,80092.37,2021-09-16,80092.37,Cheque,No,0,None
35200-8240263-7,Tariq,Farooq,0327-2058285,tariq.farooq6485@gmail.com,"House 803, Phase 3, Islamabad",2021-06-24,Self-Employed,71197,733,Personal,1671493,2021-07-04,1671493,15.0,24,Real Estate,2278311.74,2021-07-18,2023-07-08,3,2021-10-16,80092.37,2021-10-11,80092.37,Cash,No,0,None
37220-8705678-7,Fatima,Khan,0322-6682400,fatima.khan9239@gmail.com,"House 164, Phase 8, Rawalpindi",2022-02-03,Business Owner,405130,649,Personal,909539,2022-02-21,909539,15.0,60,Real Estate,1263558.27,2022-03-07,2027-02-09,1,2022-04-06,17432.83,2022-04-01,17432.83,Online Transfer,No,0,None
37220-8705678-7,Fatima,Khan,0322-6682400,fatima.khan9239@gmail.com,"House 164, Phase 8, Rawalpindi",2022-02-03,Business Owner,405130,649,Personal,909539,2022-02-21,909539,15.0,60,Real Estate,1263558.27,2022-03-07,2027-02-09,2,2022-05-06,17432.83,2022-05-03,17432.83,Online Transfer,No,0,None
37220-8705678-7,Fatima,Khan,0322-6682400,fatima.khan9239@gmail.com,"House 164, Phase 8, Rawalpindi",2022-02-03,Business Owner,405130,649,Personal,909539,2022-02-21,909539,15.0,60,Real Estate,1263558.27,2022-03-07,2027-02-09,3,2022-06-05,17432.83,2022-06-10,17432.83,Cheque,No,5000,None
34132-7935199-3,Zainab,Raza,0328-3428345,zainab.raza4882@gmail.com,"House 732, Phase 1, Rawalpindi",2021-08-25,Salaried,285117,463,Home,3452208,2021-09-24,2761766.4,10.0,24,Vehicle,3749352.24,2021-10-07,2023-09-27,1,2021-11-06,126580.96,2021-11-15,126580.96,Online Transfer,No,5000,None
34132-7935199-3,Zainab,Raza,0328-3428345,zainab.raza4882@gmail.com,"House 732, Phase 1, Rawalpindi",2021-08-25,Salaried,285117,463,Home,3452208,2021-09-24,2761766.4,10.0,24,Vehicle,3749352.24,2021-10-07,2023-09-27,2,2021-12-06,126580.96,2021-12-10,126580.96,Cheque,No,5000,None
35858-3696168-9,Ali,Naveed,0305-4906982,ali.naveed9242@gmail.com,"House 936, Phase 8, Lahore",2022-06-08,Self-Employed,310329,478,Personal,4613255,2022-06-22,3690604.0,15.0,48,None,0,2022-06-28,2026-06-07,1,2022-07-28,88420.72,2022-07-29,88420.72,Cheque,No,5000,None
35858-3696168-9,Ali,Naveed,0305-4906982,ali.naveed9242@gmail.com,"House 936, Phase 8, Lahore",2022-06-08,Self-Employed,310329,478,Personal,4613255,2022-06-22,3690604.0,15.0,48,None,0,2022-06-28,2026-06-07,2,2022-08-27,88420.72,2022-08-25,88420.72,Cash,No,0,None
33687-8652586-8,Nadia,Lodhi,0347-6119148,nadia.lodhi9806@gmail.com,"House 17, Phase 5, Multan",2021-05-24,Self-Employed,123312,502,Car,3277402,2021-06-07,2621921.6,12.0,24,Gold,3783910.01,2021-06-12,2023-06-02,1,2021-07-12,122356.34,2021-07-07,122356.34,Cash,Yes,0,Medical
36774-3229994-9,Amina,Raza,0323-8318522,amina.raza6469@gmail.com,"House 885, Phase 8, Faisalabad",2021-04-10,Salaried,304250,747,Home,1213382,2021-05-04,1213382,10.0,12,Bonds,1559016.68,2021-05-19,2022-05-14,1,2021-06-18,111226.68,2021-06-16,111226.68,Cheque,No,0,None
36774-3229994-9,Amina,Raza,0323-8318522,amina.raza6469@gmail.com,"House 885, Phase 8, Faisalabad",2021-04-10,Salaried,304250,747,Home,1213382,2021-05-04,1213382,10.0,12,Bonds,1559016.68,2021-05-19,2022-05-14,2,2021-07-18,111226.68,2021-07-16,111226.68,Cash,No,0,None
36774-3229994-9,Amina,Raza,0323-8318522,amina.raza6469@gmail.com,"House 885, Phase 8, Faisalabad",2021-04-10,Salaried,304250,747,Home,1213382,2021-05-04,1213382,10.0,12,Bonds,1559016.68,2021-05-19,2022-05-14,3,2021-08-17,111226.68,2021-08-23,111226.68,Online Transfer,No,5000,None
36774-3229994-9,Amina,Raza,0323-8318522,amina.raza6469@gmail.com,"House 885, Phase 8, Faisalabad",2021-04-10,Salaried,304250,747,Home,1213382,2021-05-04,1213382,10.0,12,Bonds,1559016.68,2021-05-19,2022-05-14,4,2021-09-16,111226.68,2021-09-24,111226.68,Cheque,No,5000,None
36226-1735838-6,Maryam,Javed,0317-3833837,maryam.javed1428@gmail.com,"House 365, Phase 7, Peshawar",2022-03-04,Self-Employed,348958,592,Business,975679,2022-03-31,780543.2,18.0,60,Bonds,868767.88,2022-04-08,2027-03-13,1,2022-05-08,15350.68,2022-05-07,15350.68,Cash,No,0,None
36226-1735838-6,Maryam,Javed,0317-3833837,maryam.javed1428@gmail.com,"House 365, Phase 7, Peshawar",2022-03-04,Self-Employed,348958,592,Business,975679,2022-03-31,780543.2,18.0,60,Bonds,868767.88,2022-04-08,2027-03-13,2,2022-06-07,15350.68,2022-06-08,15350.68,Cash,No,5000,None
36226-1735838-6,Maryam,Javed,0317-3833837,maryam.javed1428@gmail.com,"House 365, Phase 7, Peshawar",2022-03-04,Self-Employed,348958,592,Business,975679,2022-03-31,780543.2,18.0,60,Bonds,868767.88,2022-04-08,2027-03-13,3,2022-07-07,15350.68,2022-07-04,15350.68,Online Transfer,No,0,None
36226-1735838-6,Maryam,Javed,0317-3833837,maryam.javed1428@gmail.com,"House 365, Phase 7, Peshawar",2022-03-04,Self-Employed,348958,592,Business,975679,2022-03-31,780543.2,18.0,60,Bonds,868767.88,2022-04-08,2027-03-13,4,2022-08-06,15350.68,2022-08-12,15350.68,Cash,No,5000,None
36226-1735838-6,Maryam,Javed,0317-3833837,maryam.javed1428@gmail.com,"House 365, Phase 7, Peshawar",2022-03-04,Self-Employed,348958,592,Business,975679,2022-03-31,780543.2,18.0,60,Bonds,868767.88,2022-04-08,2027-03-13,5,2022-09-05,15350.68,2022-09-10,15350.68,Cheque,No,5000,None
36226-1735838-6,Maryam,Javed,0317-3833837,maryam.javed1428@gmail.com,"House 365, Phase 7, Peshawar",2022-03-04,Self-Employed,348958,592,Business,975679,2022-03-31,780543.2,18.0,60,Bonds,868767.88,2022-04-08,2027-03-13,6,2022-10-05,15350.68,2022-10-04,15350.68,Cheque,No,0,None
36226-1735838-6,Maryam,Javed,0317-3833837,maryam.javed1428@gmail.com,"House 365, Phase 7, Peshawar",2022-03-04,Self-Employed,348958,592,Business,975679,2022-03-31,780543.2,18.0,60,Bonds,868767.88,2022-04-08,2027-03-13,7,2022-11-04,15350.68,2022-11-09,15350.68,Cash,No,5000,None
36226-1735838-6,Maryam,Javed,0317-3833837,maryam.javed1428@gmail.com,"House 365, Phase 7, Peshawar",2022-03-04,Self-Employed,348958,592,Business,975679,2022-03-31,780543.2,18.0,60,Bonds,868767.88,2022-04-08,2027-03-13,8,2022-12-04,15350.68,2022-12-10,15350.68,Cash,No,5000,None
36226-1735838-6,Maryam,Javed,0317-3833837,maryam.javed1428@gmail.com,"House 365, Phase 7, Peshawar",2022-03-04,Self-Employed,348958,592,Business,975679,2022-03-31,780543.2,18.0,60,Bonds,868767.88,2022-04-08,2027-03-13,9,2023-01-03,15350.68,2023-01-06,15350.68,Cash,No,5000,None
37218-7854454-3,Usman,Ahmad,0302-2838448,usman.ahmad2685@gmail.com,"House 339, Phase 5, Karachi",2022-06-28,Business Owner,393148,330,Personal,2397296,2022-07-23,1917836.8,15.0,48,Real Estate,2326305.87,2022-08-01,2026-07-11,1,2022-08-31,45948.17,2022-09-05,45948.17,Online Transfer,Yes,5000,Medical
37218-7854454-3,Usman,Ahmad,0302-2838448,usman.ahmad2685@gmail.com,"House 339, Phase 5, Karachi",2022-06-28,Business Owner,393148,330,Personal,2397296,2022-07-23,1917836.8,15.0,48,Real Estate,2326305.87,2022-08-01,2026-07-11,2,2022-09-30,45948.17,2022-10-06,45948.17,Cash,Yes,5000,Medical
37218-7854454-3,Usman,Ahmad,0302-2838448,usman.ahmad2685@gmail.com,"House 339, Phase 5, Karachi",2022-06-28,Business Owner,393148,330,Personal,2397296,2022-07-23,1917836.8,15.0,48,Real Estate,2326305.87,2022-08-01,2026-07-11,3,2022-10-30,45948.17,2022-11-01,45948.17,Online Transfer,Yes,5000,Medical
37218-7854454-3,Usman,Ahmad,0302-2838448,usman.ahmad2685@gmail.com,"House 339, Phase 5, Karachi",2022-06-28,Business Owner,393148,330,Personal,2397296,2022-07-23,1917836.8,15.0,48,Real Estate,2326305.87,2022-08-01,2026-07-11,4,2022-11-29,45948.17,2022-11-26,45948.17,Cheque,Yes,0,Medical
37218-7854454-3,Usman,Ahmad,0302-2838448,usman.ahmad2685@gmail.com,"House 339, Phase 5, Karachi",2022-06-28,Business Owner,393148,330,Personal,2397296,2022-07-23,1917836.8,15.0,48,Real Estate,2326305.87,2022-08-01,2026-07-11,5,2022-12-29,45948.17,2023-01-05,45948.17,Cheque,Yes,5000,Medical
37218-7854454-3,Usman,Ahmad,0302-2838448,usman.ahmad2685@gmail.com,"House 339, Phase 5, Karachi",2022-06-28,Business Owner,393148,330,Personal,2397296,2022-07-23,1917836.8,15.0,48,Real Estate,2326305.87,2022-08-01,2026-07-11,6,2023-01-28,45948.17,2023-01-30,45948.17,Online Transfer,Yes,5000,Medical
37218-7854454-3,Usman,Ahmad,0302-2838448,usman.ahmad2685@gmail.com,"House 339, Phase 5, Karachi",2022-06-28,Business Owner,393148,330,Personal,2397296,2022-07-23,1917836.8,15.0,48,Real Estate,2326305.87,2022-08-01,2026-07-11,7,2023-02-27,45948.17,2023-02-24,45948.17,Online Transfer,Yes,0,Medical
37218-7854454-3,Usman,Ahmad,0302-2838448,usman.ahmad2685@gmail.com,"House 339, Phase 5, Karachi",2022-06-28,Business Owner,393148,330,Personal,2397296,2022-07-23,1917836.8,15.0,48,Real Estate,2326305.87,2022-08-01,2026-07-11,8,2023-03-29,45948.17,2023-03-24,45948.17,Online Transfer,Yes,0,Medical
37086-7602077-9,Hira,Zafar,0318-7150973,hira.zafar3559@gmail.com,"House 847, Phase 8, Islamabad",2021-12-15,Salaried,168409,348,Personal,1573048,2022-01-09,1258438.4,15.0,48,Gold,1549886.21,2022-01-21,2025-12-31,1,2022-02-20,30150.09,2022-02-23,30150.09,Online Transfer,No,5000,None
37086-7602077-9,Hira,Zafar,0318-7150973,hira.zafar3559@gmail.com,"House 847, Phase 8, Islamabad",2021-12-15,Salaried,168409,348,Personal,1573048,2022-01-09,1258438.4,15.0,48,Gold,1549886.21,2022-01-21,2025-12-31,2,2022-03-22,30150.09,2022-03-25,30150.09,Cash,No,5000,None
37086-7602077-9,Hira,Zafar,0318-7150973,hira.zafar3559@gmail.com,"House 847, Phase 8, Islamabad",2021-12-15,Salaried,168409,348,Personal,1573048,2022-01-09,1258438.4,15.0,48,Gold,1549886.21,2022-01-21,2025-12-31,3,2022-04-21,30150.09,2022-04-23,30150.09,Cash,No,5000,None
37086-7602077-9,Hira,Zafar,0318-7150973,hira.zafar3559@gmail.com,"House 847, Phase 8, Islamabad",2021-12-15,Salaried,168409,348,Personal,1573048,2022-01-09,1258438.4,15.0,48,Gold,1549886.21,2022-01-21,2025-12-31,4,2022-05-21,30150.09,2022-05-31,30150.09,Cheque,No,5000,None
37086-7602077-9,Hira,Zafar,0318-7150973,hira.zafar3559@gmail.com,"House 847, Phase 8, Islamabad",2021-12-15,Salaried,168409,348,Personal,1573048,2022-01-09,1258438.4,15.0,48,Gold,1549886.21,2022-01-21,2025-12-31,5,2022-06-20,30150.09,2022-06-24,30150.09,Online Transfer,No,5000,None
37086-7602077-9,Hira,Zafar,0318-7150973,hira.zafar3559@gmail.com,"House 847, Phase 8, Islamabad",2021-12-15,Salaried,168409,348,Personal,1573048,2022-01-09,1258438.4,15.0,48,Gold,1549886.21,2022-01-21,2025-12-31,6,2022-07-20,30150.09,2022-07-18,30150.09,Cheque,No,0,None
37086-7602077-9,Hira,Zafar,0318-7150973,hira.zafar3559@gmail.com,"House 847, Phase 8, Islamabad",2021-12-15,Salaried,168409,348,Personal,1573048,2022-01-09,1258438.4,15.0,48,Gold,1549886.21,2022-01-21,2025-12-31,7,2022-08-19,30150.09,2022-08-17,30150.09,Online Transfer,No,0,None
37086-7602077-9,Hira,Zafar,0318-7150973,hira.zafar3559@gmail.com,"House 847, Phase 8, Islamabad",2021-12-15,Salaried,168409,348,Personal,1573048,2022-01-09,1258438.4,15.0,48,Gold,1549886.21,2022-01-21,2025-12-31,8,2022-09-18,30150.09,2022-09-23,30150.09,Cheque,No,5000,None
37086-7602077-9,Hira,Zafar,0318-7150973,hira.zafar3559@gmail.com,"House 847, Phase 8, Islamabad",2021-12-15,Salaried,168409,348,Personal,1573048,2022-01-09,1258438.4,15.0,48,Gold,1549886.21,2022-01-21,2025-12-31,9,2022-10-18,30150.09,2022-10-13,30150.09,Cash,No,0,None
37086-7602077-9,Hira,Zafar,0318-7150973,hira.zafar3559@gmail.com,"House 847, Phase 8, Islamabad",2021-12-15,Salaried,168409,348,Personal,1573048,2022-01-09,1258438.4,15.0,48,Gold,1549886.21,2022-01-21,2025-12-31,10,2022-11-17,30150.09,2022-11-25,30150.09,Online Transfer,No,5000,None
36522-1399819-5,Zainab,Malik,0337-5863968,zainab.malik7578@gmail.com,"House 514, Phase 2, Quetta",2022-11-09,Business Owner,418098,460,Home,2431272,2022-12-06,1945017.6,10.0,24,Bonds,2279486.65,2022-12-14,2024-12-03,1,2023-01-13,89146.64,2023-01-18,89146.64,Cash,No,5000,None
36522-1399819-5,Zainab,Malik,0337-5863968,zainab.malik7578@gmail.com,"House 514, Phase 2, Quetta",2022-11-09,Business Owner,418098,460,Home,2431272,2022-12-06,1945017.6,10.0,24,Bonds,2279486.65,2022-12-14,2024-12-03,2,2023-02-12,89146.64,2023-02-11,89146.64,Cheque,No,0,None
36522-1399819-5,Zainab,Malik,0337-5863968,zainab.malik7578@gmail.com,"House 514, Phase 2, Quetta",2022-11-09,Business Owner,418098,460,Home,2431272,2022-12-06,1945017.6,10.0,24,Bonds,2279486.65,2022-12-14,2024-12-03,3,2023-03-14,89146.64,2023-03-22,89146.64,Cheque,No,5000,None
36522-1399819-5,Zainab,Malik,0337-5863968,zainab.malik7578@gmail.com,"House 514, Phase 2, Quetta",2022-11-09,Business Owner,418098,460,Home,2431272,2022-12-06,1945017.6,10.0,24,Bonds,2279486.65,2022-12-14,2024-12-03,4,2023-04-13,89146.64,2023-04-12,89146.64,Online Transfer,No,0,None
36522-1399819-5,Zainab,Malik,0337-5863968,zainab.malik7578@gmail.com,"House 514, Phase 2, Quetta",2022-11-09,Business Owner,418098,460,Home,2431272,2022-12-06,1945017.6,10.0,24,Bonds,2279486.65,2022-12-14,2024-12-03,5,2023-05-13,89146.64,2023-05-23,89146.64,Cash,No,5000,None
36522-1399819-5,Zainab,Malik,0337-5863968,zainab.malik7578@gmail.com,"House 514, Phase 2, Quetta",2022-11-09,Business Owner,418098,460,Home,2431272,2022-12-06,1945017.6,10.0,24,Bonds,2279486.65,2022-12-14,2024-12-03,6,2023-06-12,89146.64,2023-06-20,89146.64,Cash,No,5000,None
36522-1399819-5,Zainab,Malik,0337-5863968,zainab.malik7578@gmail.com,"House 514, Phase 2, Quetta",2022-11-09,Business Owner,418098,460,Home,2431272,2022-12-06,1945017.6,10.0,24,Bonds,2279486.65,2022-12-14,2024-12-03,7,2023-07-12,89146.64,2023-07-09,89146.64,Online Transfer,No,0,None
36522-1399819-5,Zainab,Malik,0337-5863968,zainab.malik7578@gmail.com,"House 514, Phase 2, Quetta",2022-11-09,Business Owner,418098,460,Home,2431272,2022-12-06,1945017.6,10.0,24,Bonds,2279486.65,2022-12-14,2024-12-03,8,2023-08-11,89146.64,2023-08-11,89146.64,Cash,No,0,None
36522-1399819-5,Zainab,Malik,0337-5863968,zainab.malik7578@gmail.com,"House 514, Phase 2, Quetta",2022-11-09,Business Owner,418098,460,Home,2431272,2022-12-06,1945017.6,10.0,24,Bonds,2279486.65,2022-12-14,2024-12-03,9,2023-09-10,89146.64,2023-09-07,89146.64,Cash,No,0,None
36522-1399819-5,Zainab,Malik,0337-5863968,zainab.malik7578@gmail.com,"House 514, Phase 2, Quetta",2022-11-09,Business Owner,418098,460,Home,2431272,2022-12-06,1945017.6,10.0,24,Bonds,2279486.65,2022-12-14,2024-12-03,10,2023-10-10,89146.64,2023-10-05,89146.64,Online Transfer,No,0,None
31413-1356857-8,Kiran,Malik,0320-2152561,kiran.malik3066@gmail.com,"House 260, Phase 1, Faisalabad",2022-05-07,Salaried,278671,844,Education,1740792,2022-05-22,1740792,8.0,48,None,0,2022-06-01,2026-05-11,1,2022-07-01,39167.82,2022-07-06,39167.82,Cash,No,5000,None
31413-1356857-8,Kiran,Malik,0320-2152561,kiran.malik3066@gmail.com,"House 260, Phase 1, Faisalabad",2022-05-07,Salaried,278671,844,Education,1740792,2022-05-22,1740792,8.0,48,None,0,2022-06-01,2026-05-11,2,2022-07-31,39167.82,2022-08-03,39167.82,Cheque,No,5000,None
31413-1356857-8,Kiran,Malik,0320-2152561,kiran.malik3066@gmail.com,"House 260, Phase 1, Faisalabad",2022-05-07,Salaried,278671,844,Education,1740792,2022-05-22,1740792,8.0,48,None,0,2022-06-01,2026-05-11,3,2022-08-30,39167.82,2022-09-09,39167.82,Cash,No,5000,None
31413-1356857-8,Kiran,Malik,0320-2152561,kiran.malik3066@gmail.com,"House 260, Phase 1, Faisalabad",2022-05-07,Salaried,278671,844,Education,1740792,2022-05-22,1740792,8.0,48,None,0,2022-06-01,2026-05-11,4,2022-09-29,39167.82,2022-10-03,39167.82,Online Transfer,No,5000,None
31413-1356857-8,Kiran,Malik,0320-2152561,kiran.malik3066@gmail.com,"House 260, Phase 1, Faisalabad",2022-05-07,Salaried,278671,844,Education,1740792,2022-05-22,1740792,8.0,48,None,0,2022-06-01,2026-05-11,5,2022-10-29,39167.82,2022-11-04,39167.82,Cheque,No,5000,None
31413-1356857-8,Kiran,Malik,0320-2152561,kiran.malik3066@gmail.com,"House 260, Phase 1, Faisalabad",2022-05-07,Salaried,278671,844,Education,1740792,2022-05-22,1740792,8.0,48,None,0,2022-06-01,2026-05-11,6,2022-11-28,39167.82,2022-12-04,39167.82,Cheque,No,5000,None
31413-1356857-8,Kiran,Malik,0320-2152561,kiran.malik3066@gmail.com,"House 260, Phase 1, Faisalabad",2022-05-07,Salaried,278671,844,Education,1740792,2022-05-22,1740792,8.0,48,None,0,2022-06-01,2026-05-11,7,2022-12-28,39167.82,2022-12-28,39167.82,Online Transfer,No,0,None
31413-1356857-8,Kiran,Malik,0320-2152561,kiran.malik3066@gmail.com,"House 260, Phase 1, Faisalabad",2022-05-07,Salaried,278671,844,Education,1740792,2022-05-22,1740792,8.0,48,None,0,2022-06-01,2026-05-11,8,2023-01-27,39167.82,2023-01-23,39167.82,Cheque,No,0,None
34561-7455421-9,Zainab,Tariq,0317-2413529,zainab.tariq9298@gmail.com,"House 140, Phase 2, Quetta",2022-08-04,Salaried,279556,466,Personal,289043,2022-08-20,231234.4,15.0,36,Gold,274265.52,2022-08-26,2025-08-10,1,2022-09-25,7386.65,2022-09-27,7386.65,Online Transfer,No,5000,None
34561-7455421-9,Zainab,Tariq,0317-2413529,zainab.tariq9298@gmail.com,"House 140, Phase 2, Quetta",2022-08-04,Salaried,279556,466,Personal,289043,2022-08-20,231234.4,15.0,36,Gold,274265.52,2022-08-26,2025-08-10,2,2022-10-25,7386.65,2022-10-28,7386.65,Online Transfer,No,5000,None
34561-7455421-9,Zainab,Tariq,0317-2413529,zainab.tariq9298@gmail.com,"House 140, Phase 2, Quetta",2022-08-04,Salaried,279556,466,Personal,289043,2022-08-20,231234.4,15.0,36,Gold,274265.52,2022-08-26,2025-08-10,3,2022-11-24,7386.65,2022-11-23,7386.65,Cash,No,0,None
34561-7455421-9,Zainab,Tariq,0317-2413529,zainab.tariq9298@gmail.com,"House 140, Phase 2, Quetta",2022-08-04,Salaried,279556,466,Personal,289043,2022-08-20,231234.4,15.0,36,Gold,274265.52,2022-08-26,2025-08-10,4,2022-12-24,7386.65,2022-12-25,7386.65,Cash,No,5000,None
34561-7455421-9,Zainab,Tariq,0317-2413529,zainab.tariq9298@gmail.com,"House 140, Phase 2, Quetta",2022-08-04,Salaried,279556,466,Personal,289043,2022-08-20,231234.4,15.0,36,Gold,274265.52,2022-08-26,2025-08-10,5,2023-01-23,7386.65,2023-01-28,7386.65,Online Transfer,No,5000,None
36024-8014671-1,Saad,Jalil,0311-5481575,saad.jalil4361@gmail.com,"House 127, Phase 3, Rawalpindi",2021-08-20,Salaried,381143,391,Personal,3075420,2021-08-30,2460336.0,15.0,48,Gold,3125347.28,2021-09-12,2025-08-22,1,2021-10-12,58945.55,2021-10-22,58945.55,Cash,No,5000,None
36024-8014671-1,Saad,Jalil,0311-5481575,saad.jalil4361@gmail.com,"House 127, Phase 3, Rawalpindi",2021-08-20,Salaried,381143,391,Personal,3075420,2021-08-30,2460336.0,15.0,48,Gold,3125347.28,2021-09-12,2025-08-22,2,2021-11-11,58945.55,2021-11-15,58945.55,Cash,No,5000,None
36024-8014671-1,Saad,Jalil,0311-5481575,saad.jalil4361@gmail.com,"House 127, Phase 3, Rawalpindi",2021-08-20,Salaried,381143,391,Personal,3075420,2021-08-30,2460336.0,15.0,48,Gold,3125347.28,2021-09-12,2025-08-22,3,2021-12-11,58945.55,2021-12-07,58945.55,Cheque,No,0,None
36024-8014671-1,Saad,Jalil,0311-5481575,saad.jalil4361@gmail.com,"House 127, Phase 3, Rawalpindi",2021-08-20,Salaried,381143,391,Personal,3075420,2021-08-30,2460336.0,15.0,48,Gold,3125347.28,2021-09-12,2025-08-22,4,2022-01-10,58945.55,2022-01-17,58945.55,Cheque,No,5000,None
36024-8014671-1,Saad,Jalil,0311-5481575,saad.jalil4361@gmail.com,"House 127, Phase 3, Rawalpindi",2021-08-20,Salaried,381143,391,Personal,3075420,2021-08-30,2460336.0,15.0,48,Gold,3125347.28,2021-09-12,2025-08-22,5,2022-02-09,58945.55,2022-02-08,58945.55,Cheque,No,0,None
36024-8014671-1,Saad,Jalil,0311-5481575,saad.jalil4361@gmail.com,"House 127, Phase 3, Rawalpindi",2021-08-20,Salaried,381143,391,Personal,3075420,2021-08-30,2460336.0,15.0,48,Gold,3125347.28,2021-09-12,2025-08-22,6,2022-03-11,58945.55,2022-03-11,58945.55,Cash,No,0,None
31319-9443843-4,Nadia,Qureshi,0336-1483099,nadia.qureshi7449@gmail.com,"House 259, Phase 2, Multan",2021-12-04,Business Owner,373126,551,Car,4808635,2021-12-17,3846908.0,12.0,60,Bonds,4607978.89,2021-12-29,2026-12-03,1,2022-01-28,71808.95,2022-01-27,71808.95,Cheque,No,0,None
31319-9443843-4,Nadia,Qureshi,0336-1483099,nadia.qureshi7449@gmail.com,"House 259, Phase 2, Multan",2021-12-04,Business Owner,373126,551,Car,4808635,2021-12-17,3846908.0,12.0,60,Bonds,4607978.89,2021-12-29,2026-12-03,2,2022-02-27,71808.95,2022-03-03,71808.95,Cheque,No,5000,None
31319-9443843-4,Nadia,Qureshi,0336-1483099,nadia.qureshi7449@gmail.com,"House 259, Phase 2, Multan",2021-12-04,Business Owner,373126,551,Car,4808635,2021-12-17,3846908.0,12.0,60,Bonds,4607978.89,2021-12-29,2026-12-03,3,2022-03-29,71808.95,2022-03-29,71808.95,Cash,No,0,None
31319-9443843-4,Nadia,Qureshi,0336-1483099,nadia.qureshi7449@gmail.com,"House 259, Phase 2, Multan",2021-12-04,Business Owner,373126,551,Car,4808635,2021-12-17,3846908.0,12.0,60,Bonds,4607978.89,2021-12-29,2026-12-03,4,2022-04-28,71808.95,2022-04-27,71808.95,Cash,No,0,None
38592-2606303-7,Zain,Siddiqui,0300-7859584,zain.siddiqui6682@gmail.com,"House 359, Phase 6, Lahore",2022-09-23,Business Owner,466763,844,Car,2738577,2022-10-23,2738577,12.0,24,Real Estate,3632676.62,2022-10-31,2024-10-20,1,2022-11-30,127800.26,2022-11-30,127800.26,Cash,No,0,None
38592-2606303-7,Zain,Siddiqui,0300-7859584,zain.siddiqui6682@gmail.com,"House 359, Phase 6, Lahore",2022-09-23,Business Owner,466763,844,Car,2738577,2022-10-23,2738577,12.0,24,Real Estate,3632676.62,2022-10-31,2024-10-20,2,2022-12-30,127800.26,2022-12-28,127800.26,Cheque,No,0,None
38592-2606303-7,Zain,Siddiqui,0300-7859584,zain.siddiqui6682@gmail.com,"House 359, Phase 6, Lahore",2022-09-23,Business Owner,466763,844,Car,2738577,2022-10-23,2738577,12.0,24,Real Estate,3632676.62,2022-10-31,2024-10-20,3,2023-01-29,127800.26,2023-02-02,127800.26,Cheque,No,5000,None
